0.250878130208	0.0776056575862	control
0.547066652781	0.223254843716	control
0.691663557503	0.27961884965	control
0.561358887053	0.119960937385	control
0.644446062698	0.115675324947	control
0.679324022149	0.19087235993	control
0.894708302683	0.226649911481	control
0.913076797003	0.12167533517	control
0.563054374435	0.115632196711	control
0.520616838673	0.135342348408	control
0.878693875279	0.173053308019	control
1.16779401499	0.264402643333	control
1.01432916926	0.203355221109	control
0.958099643989	0.16866605952	control
1.37143454413	0.129233328146	control
1.1971806959	0.195573455681	control
0.749222161049	0.161871718742	control
0.769469313808	0.177982048183	control
0.801708614755	0.181731544451	control
0.816916230076	0.289875253947	control
1.20336794301	0.187054665302	control
1.65163412951	0.145695434977	control
1.31952489905	0.115024974467	control
0.89427666784	0.198560259223	control
0.988212497014	0.19128886045	control
1.48232971008	0.190254843696	control
1.64957520718	0.289953035927	control
1.34748986966	0.223114190599	control
1.13793898081	0.404393360732	control
1.04187922711	0.201678609777	control
1.20934835171	0.34302046568	control
1.3776165376	0.418004070136	control
1.47075197726	0.317505700658	control
1.02044528308	0.165271483382	control
0.910291749172	0.15784307284	control
1.1126019845	0.148977598082	control
0.967524287358	0.127714693788	control
1.26402697646	0.307319125246	control
1.18045961571	0.186863061501	control
1.36141181694	0.2059326659	control
1.54437838173	0.245264425581	control
0.990310500936	0.234940352405	control
0.764357428448	0.265460322194	control
0.898041715145	0.162570228921	control
1.02899428091	0.131699763354	control
0.880572533719	0.182178755786	control
0.62212353568	0.168717926845	control
0.766350423572	0.303097650194	control
1.00961438933	0.291251166224	control
0.840866064958	0.123050695273	control
0.826300483997	0.0924673992972	control
1.0558916668	0.0627168536915	control
1.15935101611	0.222285086109	control
1.08796490255	0.259466459504	control
1.1678195052	0.115050778629	control
1.00585711907	0.163006287539	control
1.32089722824	0.209357705585	control
1.38652004572	0.229744668732	control
0.659029450065	0.134010226036	control
0.528255232097	0.169787308683	control
0.245676887693	0.106721281408	experimental
0.306896911197	0.0923736235364	experimental
0.413795585016	0.102023036048	experimental
0.433293247799	0.144401520923	experimental
0.42342473665	0.115573724219	experimental
0.341457523535	0.13072059099	experimental
0.33701668003	0.0765976999108	experimental
0.53230857142	0.193030917077	experimental
0.522182438332	0.188690389062	experimental
0.472004810911	0.0508080748266	experimental
0.717949491982	0.0763643783352	experimental
0.941377417443	0.0974516373113	experimental
0.936734628488	0.245014673794	experimental
0.833457691777	0.133646794591	experimental
0.868523467757	0.238549337516	experimental
0.97387112439	0.229785724818	experimental
0.897442202652	0.0700038760698	experimental
0.983611195155	0.155082161992	experimental
1.14959373608	0.155876216865	experimental
0.985071462042	0.243116141742	experimental
1.27394308253	0.194426093469	experimental
1.58774634854	0.237336090858	experimental
1.35475313012	0.224286720102	experimental
1.03717161162	0.122288382095	experimental
1.03167636822	0.200543194492	experimental
1.27968479283	0.223424209817	experimental
1.29403993178	0.27795344804	experimental
1.24036071564	0.22130589968	experimental
1.10979343801	0.0958633222292	experimental
1.40837990909	0.274146028723	experimental
1.65129013155	0.341149218603	experimental
1.22572980536	0.15754613418	experimental
1.10801796457	0.11527362577	experimental
1.51600434724	0.183244122279	experimental
1.46004428982	0.161373836381	experimental
1.41510658101	0.0902254569457	experimental
1.45780759618	0.140477892288	experimental
1.34094485484	0.169317783624	experimental
1.32579461848	0.197079922092	experimental
1.17977922688	0.141326577299	experimental
1.22236943595	0.183252447765	experimental
1.11834969767	0.22029181374	experimental
1.01900715842	0.211947012931	experimental
1.35586856443	0.213578864381	experimental
1.54550024719	0.218523237444	experimental
1.51965305099	0.215558414002	experimental
0.958959131701	0.110440956599	experimental
0.696556849238	0.15113797478	experimental
1.10086834209	0.22144906746	experimental
0.907940211123	0.126245789613	experimental
0.824954010429	0.13760707229	experimental
1.00736091527	0.124602802294	experimental
0.998315963126	0.166251677643	experimental
1.02816793233	0.154877117026	experimental
1.08581661974	0.214179595044	experimental
0.867044529449	0.150367505573	experimental
0.661078362125	0.108687947386	experimental
0.896656906268	0.131240086917	experimental
1.0036303233	0.108975800417	experimental
0.888548314727	0.183624625906	experimental
